"[0.2959776818752289, 0.1581428498029709, 0.547428548336029]","[0.3081454932689667, 0.16489998996257782, 0.46448567509651184]","[0.3459863066673279, 0.19591426849365234, 0.5179857015609741]","[0.2537817656993866, 0.13192856311798096, 0.36797142028808594]","[0.3278471827507019, 0.19512857496738434, 0.4454856812953949]","[0.42114150524139404, 0.309157133102417, 0.5488428473472595]","[0.353044718503952, 0.24629999697208405, 0.45975711941719055]","[0.35971659421920776, 0.20252856612205505, 0.5834856629371643]","[0.3688510060310364, 0.24312856793403625, 0.4853428304195404]","[0.4277985990047455, 0.2911857068538666, 0.5641142725944519]","[0.3871091306209564, 0.1995571404695511, 0.5289285778999329]","[0.37430712580680847, 0.1801142692565918, 0.5599571466445923]","[0.33598265051841736, 0.1866714209318161, 0.4918000102043152]","[0.35219085216522217, 0.2272428423166275, 0.5001571774482727]","[0.37460067868232727, 0.2693999707698822, 0.5280285477638245]","[0.36644285917282104, 0.23275712132453918, 0.5565999746322632]","[0.3945584297180176, 0.22919999063014984, 0.5178857445716858]","[0.34886330366134644, 0.1550285667181015, 0.592199981212616]","[0.4428628087043762, 0.2287714183330536, 0.6289571523666382]","[0.42586514353752136, 0.2483571469783783, 0.5769571661949158]","[0.277181476354599, 0.17411427199840546, 0.39212852716445923]","[0.3550204336643219, 0.23761427402496338, 0.4770428538322449]","[0.4300835430622101, 0.2603285610675812, 0.6301999688148499]","[0.38706856966018677, 0.26024284958839417, 0.5796285271644592]","[0.4111610949039459, 0.2587571442127228, 0.5549857020378113]"
"[0.2071276754140854, 0.07724285125732422, 0.38011428713798523]","[0.23841342329978943, 0.13978570699691772, 0.35244283080101013]","[0.1785697489976883, 0.05347142368555069, 0.3930285573005676]","[0.18951180577278137, 0.07987142354249954, 0.27321428060531616]","[0.18905961513519287, 0.11048571765422821, 0.3385142683982849]","[0.1853322684764862, 0.085242860019207, 0.32005712389945984]","[0.20700545608997345, 0.10185714066028595, 0.35422855615615845]","[0.20050767064094543, 0.07419999688863754, 0.3537571132183075]","[0.23934702575206757, 0.12537142634391785, 0.40369996428489685]","[0.1815236210823059, 0.08782856911420822, 0.2797571122646332]","[0.18738801777362823, 0.11232857406139374, 0.2993714213371277]","[0.17445820569992065, 0.1063714250922203, 0.2704285681247711]","[0.2353176772594452, 0.15631428360939026, 0.40042856335639954]","[0.21127258241176605, 0.09188570827245712, 0.33977141976356506]","[0.23372365534305573, 0.15757142007350922, 0.3660857081413269]","[0.24142205715179443, 0.13989999890327454, 0.3975856900215149]","[0.18922004103660583, 0.06341428309679031, 0.3782999813556671]","[0.20801396667957306, 0.05142856761813164, 0.3513142764568329]","[0.2790766954421997, 0.1638428419828415, 0.46887141466140747]","[0.15327142179012299, 0.0860571339726448, 0.24718569219112396]","[0.19686856865882874, 0.07331428676843643, 0.32247141003608704]","[0.22257265448570251, 0.10744285583496094, 0.358599990606308]","[0.15693190693855286, 0.07737142592668533, 0.26094284653663635]","[0.2464262694120407, 0.13415713608264923, 0.3539714217185974]","[0.2666522264480591, 0.17084285616874695, 0.36224284768104553]"
"[0.42011699080467224, 0.2549999952316284, 0.6037285923957825]","[0.35477158427238464, 0.23501427471637726, 0.5185999870300293]","[0.4298497140407562, 0.1468714326620102, 0.6363000273704529]","[0.4150300920009613, 0.27074283361434937, 0.5372571349143982]","[0.2602819800376892, 0.19435712695121765, 0.3848857283592224]","[0.35267871618270874, 0.25105711817741394, 0.4579285979270935]","[0.3505997061729431, 0.22217142581939697, 0.4997571110725403]","[0.429002583026886, 0.27571427822113037, 0.6155714392662048]","[0.3023662269115448, 0.20117142796516418, 0.3595714271068573]","[0.32127171754837036, 0.22909998893737793, 0.4292857348918915]","[0.4366168677806854, 0.2071142941713333, 0.6386713981628418]","[0.3076036870479584, 0.15299999713897705, 0.5327857136726379]","[0.31193944811820984, 0.1889857053756714, 0.49455711245536804]","[0.40345269441604614, 0.2880714237689972, 0.5178714394569397]","[0.3978337049484253, 0.29731425642967224, 0.5873285531997681]","[0.439601868391037, 0.29271429777145386, 0.5787142515182495]","[0.4382200539112091, 0.28772857785224915, 0.6612999439239502]","[0.43262219429016113, 0.216671422123909, 0.589985728263855]","[0.4173419773578644, 0.30068570375442505, 0.5380571484565735]","[0.3311631679534912, 0.1046999916434288, 0.6049857139587402]","[0.4170742332935333, 0.3041571080684662, 0.5221571326255798]","[0.41545218229293823, 0.2712428569793701, 0.531499981880188]","[0.372060090303421, 0.14871427416801453, 0.5220571160316467]","[0.4149583876132965, 0.27964285016059875, 0.5318999886512756]","[0.34187251329421997, 0.2338285744190216, 0.4684285521507263]"
"[0.5707764029502869, 0.3961714208126068, 0.7254856824874878]","[0.5146539807319641, 0.3571000099182129, 0.6769142746925354]","[0.5633800625801086, 0.3433856964111328, 0.7673999667167664]","[0.4880528748035431, 0.3895857036113739, 0.6359714269638062]","[0.5118446946144104, 0.34795713424682617, 0.6220428347587585]","[0.4558912515640259, 0.36644285917282104, 0.5479142665863037]","[0.4922586977481842, 0.36095714569091797, 0.6293143033981323]","[0.4557874798774719, 0.30231428146362305, 0.6969714164733887]","[0.333612322807312, 0.20995713770389557, 0.4510714113712311]","[0.47600987553596497, 0.3508857190608978, 0.5990999937057495]","[0.5569503903388977, 0.4032428562641144, 0.7137427926063538]","[0.49351295828819275, 0.3017428517341614, 0.6652856469154358]","[0.376186728477478, 0.23147141933441162, 0.5197571516036987]","[0.5167997479438782, 0.3930285573005676, 0.6104000210762024]","[0.5046334862709045, 0.2956428527832031, 0.7112285494804382]","[0.5448896884918213, 0.46132853627204895, 0.6741714477539062]","[0.44217756390571594, 0.34441426396369934, 0.5152285695075989]","[0.5697785019874573, 0.34354284405708313, 0.7393428087234497]","[0.5276822447776794, 0.3410428464412689, 0.7151285409927368]","[0.5229701399803162, 0.3318999707698822, 0.6636571288108826]","[0.5405238270759583, 0.40631428360939026, 0.6397714018821716]","[0.47617560625076294, 0.3524142801761627, 0.6079571843147278]","[0.4148041307926178, 0.28517141938209534, 0.5471000075340271]","[0.5049843192100525, 0.39392855763435364, 0.6198428273200989]","[0.5876637101173401, 0.47112855315208435, 0.7115999460220337]"
"[0.3842618763446808, 0.1889857053756714, 0.5769000053405762]","[0.2700635492801666, 0.09848570823669434, 0.5022571682929993]","[0.28384464979171753, 0.046242855489254, 0.5170285701751709]","[0.4384726881980896, 0.289900004863739, 0.5843428373336792]","[0.28691864013671875, 0.15558572113513947, 0.4584428668022156]","[0.38910606503486633, 0.11501427739858627, 0.6428285241127014]","[0.305510014295578, 0.14401428401470184, 0.44257140159606934]","[0.4363178610801697, 0.26337140798568726, 0.5955571532249451]","[0.09981179982423782, 0.03195714205503464, 0.14327143132686615]","[0.3769373595714569, 0.1446142941713333, 0.6437714695930481]","[0.19835947453975677, 0.0592571422457695, 0.41515710949897766]","[0.2958473563194275, 0.08567142486572266, 0.5877142548561096]","[0.07324183732271194, -0.00632857158780098, 0.2126714140176773]","[0.32618579268455505, 0.13332857191562653, 0.5623714327812195]","[0.26213034987449646, 0.08698571473360062, 0.3579999804496765]","[0.22893381118774414, 0.06905714422464371, 0.407399982213974]","[0.4472326338291168, 0.1542285680770874, 0.719428539276123]","[0.37926697731018066, 0.1648285686969757, 0.6238285303115845]","[0.2071392834186554, 0.03717142716050148, 0.39158567786216736]","[0.17351016402244568, 0.03804285451769829, 0.2996428310871124]","[0.2988089621067047, 0.11594285070896149, 0.5218428373336792]","[0.3164525330066681, 0.15858569741249084, 0.46541428565979004]","[0.2842627465724945, 0.07588571310043335, 0.5495714545249939]","[0.29431968927383423, 0.13505713641643524, 0.611042857170105]","[0.2070593386888504, 0.10832857340574265, 0.35334283113479614]"
"[0.430469274520874, 0.26325711607933044, 0.6169285774230957]","[0.36315134167671204, 0.24709999561309814, 0.5248285531997681]","[0.4052542448043823, 0.06742856651544571, 0.7340571284294128]","[0.42992356419563293, 0.3296142518520355, 0.5652999877929688]","[0.33032047748565674, 0.21209999918937683, 0.49852854013442993]","[0.31513330340385437, 0.18459999561309814, 0.424357146024704]","[0.35707688331604004, 0.1785285621881485, 0.48171424865722656]","[0.3489033877849579, 0.15487143397331238, 0.533557116985321]","[0.2655298113822937, 0.14924286305904388, 0.3716999888420105]","[0.3296472430229187, 0.12784285843372345, 0.49315711855888367]","[0.4601655602455139, 0.2767857015132904, 0.6226857304573059]","[0.35198649764060974, 0.22361429035663605, 0.5587857365608215]","[0.2902819514274597, 0.12284285575151443, 0.4916999638080597]","[0.35965362191200256, 0.22939999401569366, 0.5116428732872009]","[0.35749486088752747, 0.22177143394947052, 0.4887714385986328]","[0.5079025030136108, 0.2782571315765381, 0.6762856841087341]","[0.3646745979785919, 0.17354999482631683, 0.4796571135520935]","[0.36847588419914246, 0.1647857129573822, 0.5685714483261108]","[0.34649553894996643, 0.1979285627603531, 0.5068857073783875]","[0.27932265400886536, 0.05221428722143173, 0.47419998049736023]","[0.44386792182922363, 0.30145713686943054, 0.6317856907844543]","[0.36515671014785767, 0.18517141044139862, 0.49861428141593933]","[0.3052797019481659, 0.043299999088048935, 0.5342143177986145]","[0.38182803988456726, 0.19369998574256897, 0.5208714008331299]","[0.3674927353858948, 0.24562856554985046, 0.5039142966270447]"
"[0.420026034116745, 0.25864285230636597, 0.5833999514579773]","[0.40222394466400146, 0.2696285545825958, 0.540485680103302]","[0.391834020614624, 0.06761427968740463, 0.6245142221450806]","[0.4388641119003296, 0.28762856125831604, 0.5959428548812866]","[0.32945528626441956, 0.22954285144805908, 0.4860999882221222]","[0.3270378112792969, 0.1817857027053833, 0.5111714005470276]","[0.38466501235961914, 0.2668285667896271, 0.5046428442001343]","[0.4492899775505066, 0.34058570861816406, 0.5960143208503723]","[0.3381025791168213, 0.12534286081790924, 0.5098714232444763]","[0.36970055103302, 0.20847143232822418, 0.5345428586006165]","[0.4199271500110626, 0.22945713996887207, 0.5890713930130005]","[0.4059460163116455, 0.19674286246299744, 0.5626428723335266]","[0.2961316406726837, 0.10418570786714554, 0.5681999921798706]","[0.42936497926712036, 0.28545713424682617, 0.5739142298698425]","[0.3790629506111145, 0.23239998519420624, 0.5087857246398926]","[0.4596583843231201, 0.24872855842113495, 0.6415428519248962]","[0.38437893986701965, 0.23430000245571136, 0.5239856839179993]","[0.4207656681537628, 0.19444285333156586, 0.5898857116699219]","[0.3580545485019684, 0.1883428394794464, 0.5650428533554077]","[0.3707440495491028, 0.10639999806880951, 0.5696714520454407]","[0.410030335187912, 0.1745142787694931, 0.6283999681472778]","[0.37409061193466187, 0.1712857186794281, 0.5373571515083313]","[0.3502189517021179, 0.1208999902009964, 0.6683428883552551]","[0.4030036926269531, 0.2719428539276123, 0.5359714031219482]","[0.34908124804496765, 0.23151428997516632, 0.47599998116493225]"
"[0.21599850058555603, 0.08994285762310028, 0.38831427693367004]","[0.26900142431259155, 0.10442857444286346, 0.41197139024734497]","[0.1969592422246933, 0.05898571386933327, 0.33707141876220703]","[0.252022922039032, 0.13894285261631012, 0.3505142629146576]","[0.2545602321624756, 0.1006428599357605, 0.3620571494102478]","[0.2315351814031601, 0.05098571628332138, 0.40792855620384216]","[0.3333040177822113, 0.17957141995429993, 0.5173856616020203]","[0.2582833766937256, 0.09719999879598618, 0.4812999665737152]","[0.24377141892910004, 0.18784284591674805, 0.3326142728328705]","[0.23519009351730347, 0.10264285653829575, 0.3709428608417511]","[0.2368721216917038, 0.1331428587436676, 0.34468570351600647]","[0.2667010724544525, 0.16118571162223816, 0.4226714074611664]","[0.13535475730895996, 0.04932856932282448, 0.3248428702354431]","[0.2845536768436432, 0.16128571331501007, 0.4627285599708557]","[0.2578626573085785, 0.1175999864935875, 0.4040856957435608]","[0.29346156120300293, 0.14172856509685516, 0.49691423773765564]","[0.31933102011680603, 0.21487142145633698, 0.5131571292877197]","[0.23449204862117767, 0.04397142678499222, 0.4449428617954254]","[0.1694524884223938, 0.03587142750620842, 0.3463999927043915]","[0.17770196497440338, 0.07450000196695328, 0.28681427240371704]","[0.29552993178367615, 0.060828570276498795, 0.4324999749660492]","[0.29181134700775146, 0.1589999943971634, 0.4253999888896942]","[0.2652845084667206, 0.07085714489221573, 0.47925713658332825]","[0.16810964047908783, 0.05251428484916687, 0.29247140884399414]","[0.20927229523658752, 0.08099999278783798, 0.369299978017807]"
"[0.2296675592660904, 0.07779999822378159, 0.43957141041755676]","[0.2832033336162567, 0.1259142905473709, 0.41854286193847656]","[0.11732278764247894, 0.04161428287625313, 0.3571856915950775]","[0.19398361444473267, 0.06224285811185837, 0.3350714147090912]","[0.1973254531621933, 0.11985713988542557, 0.25619998574256897]","[0.25487327575683594, 0.11549999564886093, 0.3943999707698822]","[0.2811887562274933, 0.11858571320772171, 0.43205714225769043]","[0.188599094748497, 0.09555713832378387, 0.3012142777442932]","[0.19764284789562225, 0.08504284918308258, 0.25288572907447815]","[0.22545933723449707, 0.10759999603033066, 0.4212428629398346]","[0.16604964435100555, 0.0673142820596695, 0.2784285545349121]","[0.18661481142044067, 0.12862856686115265, 0.2611857056617737]","[0.22426223754882812, 0.12408570945262909, 0.3929571509361267]","[0.2897108495235443, 0.14315713942050934, 0.453900009393692]","[0.23389932513237, 0.15727141499519348, 0.36884284019470215]","[0.2530193328857422, 0.10622856765985489, 0.43374282121658325]","[0.20666050910949707, 0.09878571331501007, 0.34152859449386597]","[0.16544046998023987, 0.05721428245306015, 0.3303999900817871]","[0.2688271999359131, 0.1412142813205719, 0.4510857164859772]","[0.15135762095451355, 0.045728567987680435, 0.2599142789840698]","[0.21964134275913239, 0.05941428616642952, 0.38609999418258667]","[0.29326558113098145, 0.13445714116096497, 0.43291428685188293]","[0.1907092183828354, 0.08825714141130447, 0.2987000048160553]","[0.25211676955223083, 0.09459999948740005, 0.4609428346157074]","[0.3145071268081665, 0.17461428046226501, 0.4374428391456604]"
"[0.20124119520187378, 0.07501428574323654, 0.379828542470932]","[0.2601426839828491, 0.12311428040266037, 0.391814261674881]","[0.24105441570281982, 0.13172855973243713, 0.3667142689228058]","[0.2923458516597748, 0.2021714299917221, 0.3936714231967926]","[0.20435591042041779, 0.1087857112288475, 0.2611857056617737]","[0.28166455030441284, 0.18235714733600616, 0.4007571339607239]","[0.18218539655208588, 0.07125713676214218, 0.3103000223636627]","[0.26708874106407166, 0.10928571224212646, 0.37764284014701843]","[0.28503599762916565, 0.14409999549388885, 0.3505285382270813]","[0.2086104452610016, 0.11079999059438705, 0.37039998173713684]","[0.3149915635585785, 0.23988570272922516, 0.3869714140892029]","[0.2838013172149658, 0.21448571979999542, 0.3929428458213806]","[0.23408082127571106, 0.11478570848703384, 0.33297139406204224]","[0.2587624788284302, 0.10138571262359619, 0.3479999899864197]","[0.21063704788684845, 0.09718571603298187, 0.36407142877578735]","[0.2447672188282013, 0.14742855727672577, 0.3302857279777527]","[0.2983153164386749, 0.2036714255809784, 0.37868571281433105]","[0.21382108330726624, 0.04845714196562767, 0.4083142578601837]","[0.24851273000240326, 0.17159999907016754, 0.3296142518520355]","[0.2779792845249176, 0.18881428241729736, 0.37358570098876953]","[0.260801762342453, 0.14710000157356262, 0.4032285511493683]","[0.2273697704076767, 0.07859999686479568, 0.35818570852279663]","[0.31769052147865295, 0.17491428554058075, 0.4585428535938263]","[0.25159257650375366, 0.10324285924434662, 0.3597428500652313]","[0.2669195532798767, 0.19664284586906433, 0.39648571610450745]"
"[0.186126708984375, 0.05582857131958008, 0.31595712900161743]","[0.20889776945114136, 0.07291427999734879, 0.28355714678764343]","[0.0969594195485115, 0.022685712203383446, 0.2777000069618225]","[0.21948197484016418, 0.08728571236133575, 0.3287285268306732]","[0.15670186281204224, 0.06421428173780441, 0.2554857134819031]","[0.19579929113388062, 0.09028571099042892, 0.3133714199066162]","[0.11403524875640869, 0.019185712561011314, 0.19258570671081543]","[0.18803177773952484, 0.12407142668962479, 0.27221426367759705]","[0.16475030779838562, 0.10964285582304001, 0.2045428454875946]","[0.13374917209148407, 0.03739999979734421, 0.22192856669425964]","[0.061092037707567215, 0.02378571406006813, 0.17355714738368988]","[0.08693253248929977, 0.02475714311003685, 0.178485706448555]","[0.2348317801952362, 0.11301428079605103, 0.3393285572528839]","[0.11061301082372665, 0.01055714301764965, 0.271871417760849]","[0.24034126102924347, 0.17622855305671692, 0.3192285895347595]","[0.09296785295009613, 0.024814287200570107, 0.2603714168071747]","[0.18804343044757843, 0.08978333324193954, 0.2571571469306946]","[0.2005283236503601, 0.07572857290506363, 0.3547142446041107]","[0.20932142436504364, 0.12478571385145187, 0.25437143445014954]","[0.03320270776748657, 0.021314283832907677, 0.06988571584224701]","[0.20062819123268127, 0.06499999761581421, 0.318785697221756]","[0.224236860871315, 0.11728571355342865, 0.3335285782814026]","[0.08517129719257355, 0.041271425783634186, 0.20351429283618927]","[0.21237953007221222, 0.12367141991853714, 0.30892854928970337]","[0.23252306878566742, 0.17652857303619385, 0.329314261674881]"
"[0.4229813516139984, 0.1964571326971054, 0.6832428574562073]","[0.5569230318069458, 0.411557137966156, 0.7176570892333984]","[0.43973508477211, 0.2394714206457138, 0.5896857380867004]","[0.4820393919944763, 0.35158571600914, 0.5723142623901367]","[0.19401739537715912, 0.06885714083909988, 0.3223857283592224]","[0.3495948612689972, 0.1786142736673355, 0.5926713943481445]","[0.2766018509864807, 0.12634286284446716, 0.3999857008457184]","[0.38456955552101135, 0.1778571456670761, 0.5691714286804199]","[0.44306814670562744, 0.299357146024704, 0.601099967956543]","[0.2913571298122406, 0.13585713505744934, 0.40611428022384644]","[0.42403465509414673, 0.12385714054107666, 0.598471462726593]","[0.2351137399673462, 0.07410000264644623, 0.45734286308288574]","[0.47906357049942017, 0.22655713558197021, 0.6867570877075195]","[0.4248104691505432, 0.17564284801483154, 0.6297856569290161]","[0.5404341220855713, 0.4138000011444092, 0.7537142634391785]","[0.5676571130752563, 0.36972856521606445, 0.718414306640625]","[0.4467238485813141, 0.25371426343917847, 0.5991142988204956]","[0.47452664375305176, 0.21451427042484283, 0.6784428358078003]","[0.46981149911880493, 0.25844284892082214, 0.5999285578727722]","[0.3034288287162781, 0.1330571472644806, 0.49604281783103943]","[0.608816385269165, 0.41578570008277893, 0.7415714263916016]","[0.4563215672969818, 0.22132857143878937, 0.6526713967323303]","[0.3919067978858948, 0.07571428269147873, 0.6249428391456604]","[0.5518149733543396, 0.3279714286327362, 0.6966714262962341]","[0.4666922986507416, 0.32021427154541016, 0.6069856882095337]"
"[0.274946928024292, 0.15145714581012726, 0.39814284443855286]","[0.2938038110733032, 0.19761428236961365, 0.44121429324150085]","[0.25913935899734497, 0.13925714790821075, 0.4342142939567566]","[0.31103387475013733, 0.2191571295261383, 0.4129999577999115]","[0.2477254718542099, 0.12622857093811035, 0.30414286255836487]","[0.26235973834991455, 0.12430000305175781, 0.4018714129924774]","[0.24947421252727509, 0.10615713894367218, 0.37867143750190735]","[0.24430134892463684, 0.12954285740852356, 0.37705713510513306]","[0.2016422301530838, 0.1347571313381195, 0.25597140192985535]","[0.27650272846221924, 0.18072856962680817, 0.3836571276187897]","[0.2444482445716858, 0.10815714299678802, 0.37198570370674133]","[0.16688862442970276, 0.0892714262008667, 0.3165714144706726]","[0.24496464431285858, 0.11084286123514175, 0.3495999872684479]","[0.2661699652671814, 0.15470001101493835, 0.4003428816795349]","[0.2456066906452179, 0.13279999792575836, 0.3286142647266388]","[0.3217132091522217, 0.17627142369747162, 0.4560714066028595]","[0.23311254382133484, 0.10877998918294907, 0.36637142300605774]","[0.2717127501964569, 0.12394285202026367, 0.482228547334671]","[0.2893913984298706, 0.21574284136295319, 0.3783714175224304]","[0.176839217543602, 0.09210000187158585, 0.2987428307533264]","[0.3728771507740021, 0.21119999885559082, 0.5294713973999023]","[0.2919442355632782, 0.20237143337726593, 0.4244142472743988]","[0.25865551829338074, 0.08424285799264908, 0.4042856991291046]","[0.3036663234233856, 0.14065714180469513, 0.4138000011444092]","[0.27353888750076294, 0.1689142882823944, 0.36064285039901733]"
"[0.4926137924194336, 0.19777143001556396, 0.7134857177734375]","[0.33292675018310547, 0.21955713629722595, 0.48268571496009827]","[0.5258370041847229, 0.3101857006549835, 0.6689857244491577]","[0.3992346525192261, 0.21085713803768158, 0.6291142702102661]","[0.19722986221313477, 0.09009999781847, 0.30709999799728394]","[0.39648717641830444, 0.28044286370277405, 0.5671428442001343]","[0.21550364792346954, 0.10245714336633682, 0.35497140884399414]","[0.4669972360134125, 0.26257142424583435, 0.6592856645584106]","[0.2943577468395233, 0.18288572132587433, 0.40720000863075256]","[0.3699837923049927, 0.18212856352329254, 0.5477856993675232]","[0.3494178056716919, 0.12267142534255981, 0.5665857195854187]","[0.2535044848918915, 0.09971427917480469, 0.49401426315307617]","[0.37957748770713806, 0.2151142805814743, 0.5467714071273804]","[0.2693035304546356, 0.13928571343421936, 0.4700857102870941]","[0.3671782314777374, 0.25541427731513977, 0.4758285880088806]","[0.3966069221496582, 0.14991427958011627, 0.6074000000953674]","[0.39941173791885376, 0.2516999840736389, 0.5672857165336609]","[0.5023078322410583, 0.2954285442829132, 0.6975999474525452]","[0.37010279297828674, 0.24162855744361877, 0.4936571419239044]","[0.36314359307289124, 0.16351428627967834, 0.605199933052063]","[0.4578944444656372, 0.2872285544872284, 0.6916285157203674]","[0.25483131408691406, 0.13729999959468842, 0.3709428310394287]","[0.41883161664009094, 0.11632857471704483, 0.587314248085022]","[0.3503778576850891, 0.2515428364276886, 0.466471403837204]","[0.3883492052555084, 0.2661428451538086, 0.5140857100486755]"
"[0.49955034255981445, 0.28624287247657776, 0.6265285611152649]","[0.48147204518318176, 0.34687140583992004, 0.6051142811775208]","[0.3964312970638275, 0.17949999868869781, 0.5832714438438416]","[0.5313029885292053, 0.418242871761322, 0.6139143109321594]","[0.4247819781303406, 0.3391285538673401, 0.4961857199668884]","[0.48574307560920715, 0.34302854537963867, 0.6064571738243103]","[0.4378963112831116, 0.3288714289665222, 0.5981000065803528]","[0.5031669735908508, 0.3578000068664551, 0.6431571245193481]","[0.29499542713165283, 0.18562856316566467, 0.3863714039325714]","[0.49947500228881836, 0.3512142598628998, 0.5716428756713867]","[0.4392980933189392, 0.29084286093711853, 0.5554856657981873]","[0.43607643246650696, 0.28137141466140747, 0.587399959564209]","[0.33981603384017944, 0.2134857177734375, 0.45645713806152344]","[0.508192777633667, 0.39212852716445923, 0.6319856643676758]","[0.39908748865127563, 0.20280000567436218, 0.5644142627716064]","[0.5147619843482971, 0.3848571479320526, 0.6226285696029663]","[0.4859171211719513, 0.3479999899864197, 0.6144999861717224]","[0.4180421531200409, 0.16991427540779114, 0.6407142281532288]","[0.41855695843696594, 0.2988571524620056, 0.5361856818199158]","[0.3319753408432007, 0.22792856395244598, 0.49719998240470886]","[0.5482964515686035, 0.4260142743587494, 0.6659999489784241]","[0.495360404253006, 0.36905714869499207, 0.6174570918083191]","[0.4423277676105499, 0.29992857575416565, 0.6000142693519592]","[0.4716832637786865, 0.3597428500652313, 0.56788569688797]","[0.46992966532707214, 0.33334285020828247, 0.582014262676239]"
"[0.40030425786972046, 0.17594285309314728, 0.5782285332679749]","[0.4266166090965271, 0.27468571066856384, 0.6368999481201172]","[0.3715697228908539, 0.17594285309314728, 0.5728285908699036]","[0.40113720297813416, 0.29981425404548645, 0.5427571535110474]","[0.23336707055568695, 0.14431428909301758, 0.2883000075817108]","[0.3776170611381531, 0.25049999356269836, 0.566349983215332]","[0.25362643599510193, 0.18354284763336182, 0.38927143812179565]","[0.3599708676338196, 0.23179998993873596, 0.5209142565727234]","[0.2914571464061737, 0.17708571255207062, 0.3920428454875946]","[0.3152599036693573, 0.20728571712970734, 0.4375]","[0.3509737551212311, 0.14867141842842102, 0.4878999888896942]","[0.3024933636188507, 0.116071417927742, 0.47347140312194824]","[0.358381986618042, 0.17262856662273407, 0.5084285736083984]","[0.42898350954055786, 0.2241428643465042, 0.6237570643424988]","[0.36503347754478455, 0.2102428525686264, 0.46209999918937683]","[0.47374388575553894, 0.22871427237987518, 0.5997999906539917]","[0.3830420672893524, 0.08879999816417694, 0.6073399782180786]","[0.40221965312957764, 0.2530857026576996, 0.5914285778999329]","[0.3495734930038452, 0.21974284946918488, 0.4966714084148407]","[0.266166090965271, 0.11988570541143417, 0.4457714259624481]","[0.4483180344104767, 0.29749998450279236, 0.6273428201675415]","[0.482625275850296, 0.35905715823173523, 0.5974428057670593]","[0.32294243574142456, 0.11782856285572052, 0.5230571031570435]","[0.3521764874458313, 0.17761428654193878, 0.5112000107765198]","[0.3559776842594147, 0.2541857063770294, 0.5137571692466736]"
"[0.3386934995651245, 0.12809999287128448, 0.5551428198814392]","[0.37311649322509766, 0.19774284958839417, 0.5238285660743713]","[0.2684262990951538, 0.12561428546905518, 0.4715571403503418]","[0.4220571517944336, 0.30410000681877136, 0.508557140827179]","[0.2506614923477173, 0.12051428109407425, 0.3671285808086395]","[0.3032369911670685, 0.1548856943845749, 0.5206285715103149]","[0.26724907755851746, 0.11272857338190079, 0.43362855911254883]","[0.2971983850002289, 0.16854286193847656, 0.45579999685287476]","[0.22230258584022522, 0.13647142052650452, 0.29654285311698914]","[0.26744258403778076, 0.10571428388357162, 0.41098567843437195]","[0.3158625364303589, 0.22172856330871582, 0.4521856904029846]","[0.23347355425357819, 0.05138571187853813, 0.4828428626060486]","[0.24269455671310425, 0.08451428264379501, 0.43864282965660095]","[0.3891388475894928, 0.2232142835855484, 0.5506285429000854]","[0.2992841601371765, 0.16165713965892792, 0.47542858123779297]","[0.4178096652030945, 0.2660571336746216, 0.5389571189880371]","[0.30348044633865356, 0.2070285826921463, 0.38994285464286804]","[0.2841074764728546, 0.10567142814397812, 0.4716143012046814]","[0.32145851850509644, 0.16861428320407867, 0.4552285373210907]","[0.19907239079475403, 0.09108571708202362, 0.3357999920845032]","[0.42695775628089905, 0.23308570683002472, 0.5566856861114502]","[0.35883501172065735, 0.2134285718202591, 0.4854285418987274]","[0.24738022685050964, 0.06635714322328568, 0.4351571202278137]","[0.31916266679763794, 0.18051426112651825, 0.4598999619483948]","[0.3638632893562317, 0.22692857682704926, 0.4981285631656647]"
"[0.1808273047208786, 0.09437142312526703, 0.32741427421569824]","[0.2236783802509308, 0.09871428459882736, 0.36319997906684875]","[0.1623726338148117, 0.07048571109771729, 0.3951714336872101]","[0.18319076299667358, 0.1128428503870964, 0.2670571208000183]","[0.12646086513996124, 0.08635713905096054, 0.15431427955627441]","[0.1971169263124466, 0.1305571347475052, 0.29590001702308655]","[0.1590878814458847, 0.09179999679327011, 0.20967140793800354]","[0.25820085406303406, 0.14012856781482697, 0.42632856965065]","[0.1181819885969162, 0.040957141667604446, 0.18725714087486267]","[0.13582883775234222, 0.06772857159376144, 0.23037143051624298]","[0.0944901630282402, 0.06355714052915573, 0.174528568983078]","[0.11094284802675247, 0.07341428101062775, 0.1914999783039093]","[0.12574651837348938, 0.04422857239842415, 0.17657141387462616]","[0.20123624801635742, 0.07827142626047134, 0.326200008392334]","[0.14435306191444397, 0.06478571146726608, 0.21452856063842773]","[0.12746870517730713, 0.07434285432100296, 0.2248857021331787]","[0.1795806586742401, 0.10519999265670776, 0.2578428387641907]","[0.256816029548645, 0.12019999325275421, 0.42668572068214417]","[0.15409380197525024, 0.07435714453458786, 0.2231857031583786]","[0.08249777555465698, 0.04781428351998329, 0.15564285218715668]","[0.18381290137767792, 0.10129999369382858, 0.31547144055366516]","[0.2202024608850479, 0.11712856590747833, 0.2994142472743988]","[0.1779981255531311, 0.09047143161296844, 0.3020142912864685]","[0.1673249453306198, 0.08462857455015182, 0.2661285698413849]","[0.17997978627681732, 0.11890000104904175, 0.29244282841682434]"
