"[0.7074040770530701, 0.10145514458417892, 1.5023859739303589]","[0.4624890983104706, 0.0, 1.472348928451538]","[1.1329915523529053, 0.24867703020572662, 2.5601253509521484]","[0.4240441918373108, 0.04273628443479538, 1.7360029220581055]","[17.937551498413086, 9.9157075881958, 24.610164642333984]","[18.709821701049805, 8.94448184967041, 28.579288482666016]","[8.195902824401855, 4.293591499328613, 14.11181926727295]","[1.2990541458129883, 0.6858506798744202, 3.4204165935516357]","[0.17146305739879608, 0.057270295917987823, 0.28218355774879456]","[21.097122192382812, 17.183380126953125, 26.13223648071289]","[1.2568283081054688, 0.25109463930130005, 4.296607494354248]","[7.215113162994385, 3.1019701957702637, 16.140869140625]","[0.14997579157352448, 0.033854302018880844, 0.38000985980033875]","[0.8138226866722107, 0.07550191879272461, 3.5249993801116943]","[0.1358940452337265, 0.0045772395096719265, 0.30865171551704407]","[0.8686386942863464, 0.21927988529205322, 1.740356206893921]","[5.949670791625977, 1.7569711208343506, 16.216035842895508]","[0.9058609008789062, 0.31692108511924744, 1.7602485418319702]","[0.2445768117904663, 0.0, 0.7077092528343201]","[3.18450665473938, 0.9648051857948303, 7.600808143615723]","[0.9335232377052307, 0.01178522128611803, 8.342384338378906]","[0.5748360753059387, 0.039066165685653687, 2.7078192234039307]","[9.283785820007324, 1.6889837980270386, 22.673635482788086]","[0.042723704129457474, 0.0, 0.12417995929718018]","[0.16200296580791473, 0.0, 0.5772135853767395]"
"[16.56287956237793, 9.3490629196167, 27.607820510864258]","[6.241299629211426, 2.2710087299346924, 15.996192932128906]","[14.506041526794434, 9.484045028686523, 22.68919563293457]","[10.965828895568848, 4.980066776275635, 18.74116325378418]","[13.31977367401123, 11.710286140441895, 15.324849128723145]","[13.262444496154785, 10.228212356567383, 17.40354347229004]","[12.536972999572754, 8.798649787902832, 16.069223403930664]","[11.695823669433594, 8.938822746276855, 15.648015022277832]","[1.6332526206970215, 1.242525339126587, 1.9513500928878784]","[13.714902877807617, 10.352347373962402, 17.142282485961914]","[11.37592887878418, 8.597084999084473, 14.29229736328125]","[16.490421295166016, 11.589311599731445, 19.873897552490234]","[1.5586241483688354, 0.8958181738853455, 2.380107879638672]","[11.537696838378906, 6.341723442077637, 19.609472274780273]","[3.655797004699707, 1.0154725313186646, 8.44184684753418]","[9.326338768005371, 6.597471714019775, 12.622148513793945]","[11.811239242553711, 8.884115219116211, 15.947916984558105]","[13.819117546081543, 9.522625923156738, 20.778108596801758]","[3.0679123401641846, 1.8543685674667358, 5.223470211029053]","[14.540291786193848, 9.749771118164062, 23.848630905151367]","[7.041858673095703, 4.613396644592285, 9.52845287322998]","[8.809847831726074, 4.243489742279053, 19.363187789916992]","[15.939349174499512, 11.503026962280273, 22.483675003051758]","[4.534061431884766, 2.3772242069244385, 6.462765216827393]","[6.847105503082275, 2.6895391941070557, 15.006712913513184]"
"[6.802565097808838, 2.6247406005859375, 13.169180870056152]","[3.925494432449341, 0.6737689971923828, 16.066179275512695]","[9.36380672454834, 3.086393356323242, 16.748775482177734]","[4.223479270935059, 2.0353097915649414, 5.988133907318115]","[23.23108673095703, 20.71009635925293, 26.248037338256836]","[9.503852844238281, 3.1528255939483643, 15.490527153015137]","[22.640249252319336, 18.826391220092773, 26.631839752197266]","[11.179874420166016, 6.549578666687012, 16.00419044494629]","[0.47640669345855713, 0.15197540819644928, 1.0094937086105347]","[19.988924026489258, 15.252683639526367, 24.666488647460938]","[11.625929832458496, 5.504692077636719, 20.84574317932129]","[24.354610443115234, 18.39902687072754, 29.599010467529297]","[0.24391798675060272, 0.012805785052478313, 0.6899569630622864]","[12.89141845703125, 4.260601997375488, 28.469213485717773]","[2.060452461242676, 0.811191737651825, 3.532526731491089]","[7.179695129394531, 3.957526445388794, 11.577291488647461]","[11.303238868713379, 4.156124114990234, 19.79304313659668]","[11.223474502563477, 3.6658637523651123, 24.90648078918457]","[1.0089409351348877, 0.048439327627420425, 15.404715538024902]","[13.563209533691406, 7.4462480545043945, 24.647130966186523]","[3.0535640716552734, 1.7970017194747925, 5.878003120422363]","[7.5007123947143555, 4.434284210205078, 16.443431854248047]","[16.88872718811035, 11.525033950805664, 24.65480613708496]","[2.7701456546783447, 0.533638060092926, 6.615081787109375]","[0.8038622140884399, 0.35454368591308594, 2.8439669609069824]"
"[0.14434747397899628, 0.0, 1.868643879890442]","[0.7808333039283752, 0.0025831947568804026, 6.412325859069824]","[0.49155136942863464, 0.0, 2.2491402626037598]","[0.08787260949611664, 0.0, 0.5587835907936096]","[1.3946971893310547, 0.7645014524459839, 2.1529955863952637]","[3.307137966156006, 0.7061723470687866, 7.064387321472168]","[0.7394745945930481, 0.2840002775192261, 1.4471819400787354]","[0.3430061936378479, 0.034985385835170746, 3.162670373916626]","[0.06605200469493866, 0.034272972494363785, 0.13940492272377014]","[2.5073599815368652, 0.8684850335121155, 4.534202575683594]","[0.3172270953655243, 0.004285714123398066, 1.5242301225662231]","[0.7956597208976746, 0.07204306870698929, 2.6975414752960205]","[0.015906916931271553, 0.0, 0.040708690881729126]","[0.669876217842102, 0.0002986003237310797, 3.0481035709381104]","[0.9089809060096741, 0.0780191570520401, 2.1954803466796875]","[1.1989532709121704, 0.038113195449113846, 2.741136312484741]","[2.093658685684204, 0.13264860212802887, 5.498216152191162]","[0.8272160887718201, 0.0, 5.813394069671631]","[0.6971303820610046, 0.0, 6.02909517288208]","[0.6078280806541443, 0.06881505995988846, 1.6041151285171509]","[0.8899356722831726, 0.028778260573744774, 2.602783441543579]","[1.156076192855835, 0.12915447354316711, 4.161655902862549]","[2.7607266902923584, 0.8438077569007874, 7.698071479797363]","[0.06402601301670074, 0.0, 0.36065077781677246]","[3.15765118598938, 0.11443894356489182, 7.858603000640869]"
"[11.201866149902344, 2.9192700386047363, 20.243192672729492]","[17.130537033081055, 5.0260491371154785, 32.95549392700195]","[14.612069129943848, 11.537970542907715, 20.89133644104004]","[12.512072563171387, 7.95287561416626, 22.48580551147461]","[11.685592651367188, 3.5968947410583496, 21.868436813354492]","[5.381899356842041, 0.806723415851593, 14.426102638244629]","[5.667487621307373, 1.5335798263549805, 13.107199668884277]","[4.222357749938965, 1.0808253288269043, 11.137266159057617]","[7.446979522705078, 4.692451477050781, 14.08920955657959]","[7.493651390075684, 2.431640863418579, 15.763313293457031]","[20.686294555664062, 15.524897575378418, 26.721586227416992]","[22.043338775634766, 16.862903594970703, 32.185787200927734]","[14.397248268127441, 7.460621356964111, 24.21550941467285]","[22.24066925048828, 2.835845708847046, 40.870460510253906]","[8.954719543457031, 0.5827143788337708, 23.034595489501953]","[23.604080200195312, 19.21822166442871, 30.69485092163086]","[7.790070056915283, 0.37400880455970764, 18.625972747802734]","[10.88146686553955, 4.831566333770752, 17.030643463134766]","[15.649304389953613, 8.935263633728027, 24.48194694519043]","[16.83563995361328, 13.242910385131836, 20.399093627929688]","[17.15935516357422, 9.887011528015137, 25.13240623474121]","[6.859004497528076, 1.759297490119934, 18.4278507232666]","[19.958498001098633, 12.867563247680664, 33.82876205444336]","[8.145299911499023, 5.0597991943359375, 12.255937576293945]","[16.502046585083008, 8.244975090026855, 24.229034423828125]"
"[6.691150665283203, 2.2260711193084717, 12.212586402893066]","[6.2216691970825195, 0.8443039059638977, 14.847155570983887]","[6.284817695617676, 3.53887939453125, 9.866796493530273]","[5.075446605682373, 3.7281863689422607, 6.8692240715026855]","[9.774540901184082, 8.943889617919922, 11.89892578125]","[14.401262283325195, 10.14015007019043, 23.35736656188965]","[6.439300537109375, 2.4699013233184814, 13.003544807434082]","[4.794705867767334, 1.1861941814422607, 12.685357093811035]","[1.72896409034729, 0.5832361578941345, 4.164973258972168]","[8.634624481201172, 6.693474769592285, 10.750300407409668]","[5.293088912963867, 2.3598952293395996, 8.160737991333008]","[7.408031463623047, 1.8225975036621094, 16.015207290649414]","[1.6197917461395264, 0.21500995755195618, 3.593606948852539]","[2.596998453140259, 0.30886322259902954, 5.490312099456787]","[2.4261138439178467, 0.44743987917900085, 4.702917575836182]","[7.5017499923706055, 3.6384072303771973, 12.927664756774902]","[14.03274154663086, 7.461106777191162, 26.409774780273438]","[7.30765438079834, 1.4391502141952515, 17.53766632080078]","[6.549156188964844, 2.146895170211792, 13.791345596313477]","[6.5978922843933105, 3.5748486518859863, 9.431355476379395]","[8.416780471801758, 5.991359233856201, 12.730398178100586]","[1.3089734315872192, 0.10831676423549652, 3.875548839569092]","[10.290532112121582, 7.139477252960205, 16.340721130371094]","[7.659486293792725, 3.0586845874786377, 13.629631042480469]","[6.763617515563965, 3.921825647354126, 13.448797225952148]"
"[7.372372150421143, 2.1800198554992676, 16.491697311401367]","[2.820693016052246, 0.8702027201652527, 10.613465309143066]","[8.122690200805664, 3.1270639896392822, 13.735917091369629]","[4.552823543548584, 2.451195478439331, 10.221176147460938]","[20.057464599609375, 13.276188850402832, 28.835430145263672]","[14.271065711975098, 6.688632011413574, 20.20735740661621]","[12.044968605041504, 4.42395544052124, 24.675500869750977]","[4.942188262939453, 1.813791275024414, 13.286503791809082]","[1.2232356071472168, 0.7394551038742065, 2.375328302383423]","[16.311124801635742, 10.195626258850098, 27.80286979675293]","[3.3032283782958984, 0.8656483292579651, 10.967657089233398]","[7.018280506134033, 1.9177790880203247, 13.86245059967041]","[0.7714687585830688, 0.22727586328983307, 2.1010828018188477]","[2.0679023265838623, 0.16747751832008362, 7.838162422180176]","[0.6553230285644531, 0.14243529736995697, 2.195040702819824]","[1.4822238683700562, 0.3133988380432129, 3.0126430988311768]","[6.9141845703125, 3.1665608882904053, 9.873017311096191]","[12.056602478027344, 5.014858722686768, 22.075241088867188]","[3.121798038482666, 0.7299782037734985, 6.649104595184326]","[7.713425159454346, 3.6592578887939453, 19.438289642333984]","[5.412118911743164, 2.2618162631988525, 8.540811538696289]","[2.1227269172668457, 0.32252249121665955, 10.273789405822754]","[7.791333198547363, 4.5930495262146, 11.587445259094238]","[6.1491289138793945, 2.6386280059814453, 12.133429527282715]","[2.5911877155303955, 1.4295148849487305, 3.749427318572998]"
"[4.522195816040039, 1.293955683708191, 7.867164611816406]","[12.143980979919434, 3.08874249458313, 30.628509521484375]","[12.504895210266113, 6.646640777587891, 24.90594482421875]","[1.4264963865280151, 0.6877322196960449, 2.455718755722046]","[30.356340408325195, 25.001375198364258, 37.61662673950195]","[30.413122177124023, 21.959957122802734, 48.314449310302734]","[27.802064895629883, 20.8915958404541, 40.677268981933594]","[7.158580780029297, 2.0103888511657715, 22.872953414916992]","[3.0232722759246826, 2.229522228240967, 4.183044910430908]","[34.81117248535156, 23.72317886352539, 49.574951171875]","[14.909417152404785, 6.204039096832275, 30.619882583618164]","[36.274356842041016, 22.04254722595215, 52.0242805480957]","[12.583108901977539, 4.949264049530029, 27.705842971801758]","[21.164480209350586, 10.068037986755371, 39.25947189331055]","[18.141332626342773, 2.328974962234497, 37.64298629760742]","[14.858675956726074, 8.422286033630371, 21.31683921813965]","[22.15531349182129, 9.903176307678223, 37.3602180480957]","[11.946365356445312, 1.630706787109375, 25.053369522094727]","[14.856853485107422, 2.4589526653289795, 39.00377655029297]","[13.827980995178223, 8.753411293029785, 25.61192512512207]","[4.180443286895752, 1.3148993253707886, 10.922101020812988]","[11.23847770690918, 3.7437386512756348, 31.684467315673828]","[24.502981185913086, 14.564088821411133, 45.04644775390625]","[2.979961633682251, 0.6536048650741577, 6.018394947052002]","[19.845659255981445, 4.7581586837768555, 34.58179473876953]"
"[4.377646446228027, 2.14790678024292, 7.6679229736328125]","[10.867914199829102, 4.761558532714844, 22.526676177978516]","[6.075320243835449, 3.635887622833252, 8.579939842224121]","[4.212798595428467, 1.869677186012268, 10.856246948242188]","[35.42982482910156, 28.17646598815918, 42.19977569580078]","[24.140422821044922, 19.81682777404785, 29.292064666748047]","[35.359676361083984, 26.117631912231445, 53.52469253540039]","[6.47723388671875, 4.1496663093566895, 10.33403491973877]","[2.917670488357544, 2.109287977218628, 3.8702151775360107]","[27.152673721313477, 20.52231216430664, 36.202266693115234]","[10.65648078918457, 6.261002540588379, 21.069591522216797]","[31.538846969604492, 18.021833419799805, 54.66473388671875]","[5.420405864715576, 3.6677448749542236, 7.460166931152344]","[24.01701545715332, 11.223434448242188, 34.209651947021484]","[10.3347749710083, 5.631804943084717, 18.504379272460938]","[9.35302734375, 7.092434883117676, 12.204355239868164]","[17.528898239135742, 9.637022018432617, 28.939756393432617]","[5.34173583984375, 3.1338276863098145, 8.331719398498535]","[6.6838788986206055, 2.9985973834991455, 14.643966674804688]","[10.274025917053223, 6.871665954589844, 20.896760940551758]","[6.166550636291504, 4.098026752471924, 9.057244300842285]","[20.416362762451172, 8.630494117736816, 35.217750549316406]","[15.91843032836914, 5.395900249481201, 31.80863380432129]","[3.5448122024536133, 1.3449345827102661, 7.018890857696533]","[10.261765480041504, 4.568379878997803, 20.02625846862793]"
"[3.136265277862549, 0.6112021207809448, 7.977522850036621]","[1.6872638463974, 0.7161884307861328, 2.8585903644561768]","[2.493842124938965, 0.9765051007270813, 4.154201507568359]","[1.7250913381576538, 0.7569004893302917, 3.7201249599456787]","[7.123126029968262, 5.664149284362793, 7.980889320373535]","[4.015011787414551, 0.958771824836731, 6.8814263343811035]","[6.122150897979736, 4.783226490020752, 7.8376874923706055]","[0.9899069666862488, 0.34211328625679016, 1.85824716091156]","[4.1849894523620605, 3.5324857234954834, 4.819212436676025]","[4.860788822174072, 1.637379765510559, 8.583765029907227]","[2.3572211265563965, 1.021832823753357, 4.960927486419678]","[6.1746602058410645, 4.184187412261963, 8.734625816345215]","[1.6924710273742676, 0.9614041447639465, 3.9235661029815674]","[2.8704726696014404, 1.164793848991394, 6.463633060455322]","[1.5705190896987915, 1.1057535409927368, 2.0957677364349365]","[1.2534903287887573, 0.5791917443275452, 3.1053664684295654]","[0.9641439318656921, 0.27307748794555664, 2.3718409538269043]","[2.9465811252593994, 0.6965904235839844, 6.756661415100098]","[1.4052728414535522, 0.81917804479599, 2.103057384490967]","[3.8818225860595703, 1.9965182542800903, 5.926495552062988]","[1.2162307500839233, 0.398709774017334, 1.855126976966858]","[2.763148546218872, 1.1134798526763916, 6.653910160064697]","[2.2019009590148926, 0.8415012955665588, 6.173316955566406]","[2.532503128051758, 0.9408138990402222, 4.525268077850342]","[1.6075553894042969, 1.1585060358047485, 2.0348939895629883]"
"[1.982452154159546, 1.2007921934127808, 3.5022451877593994]","[1.5264477729797363, 0.54143887758255, 4.589409828186035]","[3.3146164417266846, 1.7573739290237427, 7.896889686584473]","[1.4311965703964233, 0.6500881314277649, 2.8640568256378174]","[13.212693214416504, 9.887299537658691, 19.549083709716797]","[9.275423049926758, 7.3814592361450195, 12.922365188598633]","[13.078911781311035, 9.548492431640625, 18.79152488708496]","[5.630903244018555, 2.094223976135254, 10.897923469543457]","[6.328497886657715, 4.40742301940918, 10.11467170715332]","[13.794380187988281, 8.819697380065918, 20.35456657409668]","[5.952981472015381, 2.671699285507202, 14.055235862731934]","[12.642024040222168, 9.731880187988281, 17.290203094482422]","[3.475186824798584, 1.362243890762329, 6.837403297424316]","[6.796449184417725, 1.8828184604644775, 13.023465156555176]","[1.5252152681350708, 0.6832538843154907, 2.207581043243408]","[2.6201772689819336, 1.2189165353775024, 3.587006092071533]","[7.930091857910156, 6.654829502105713, 10.423209190368652]","[2.5218863487243652, 1.165709137916565, 9.268486976623535]","[1.0504759550094604, 0.5413874387741089, 1.9549033641815186]","[8.559805870056152, 3.702383518218994, 14.696824073791504]","[1.1587140560150146, 0.5673359632492065, 1.8106582164764404]","[6.2480692863464355, 1.9659512042999268, 11.490559577941895]","[9.662413597106934, 4.049089431762695, 20.45475959777832]","[0.9417492151260376, 0.6515669226646423, 1.8493785858154297]","[0.7520872950553894, 0.4533190131187439, 1.9332935810089111]"
"[1.1454776525497437, 0.029791394248604774, 5.38238000869751]","[1.102124810218811, 0.18052656948566437, 2.343846082687378]","[2.220400810241699, 0.7607070207595825, 5.1271491050720215]","[0.2173352837562561, 0.020634520798921585, 1.0133541822433472]","[14.063150405883789, 10.686589241027832, 17.17526626586914]","[4.305567264556885, 2.1700503826141357, 7.684445858001709]","[12.437907218933105, 5.88191556930542, 18.976459503173828]","[0.27312368154525757, 0.026100262999534607, 1.3832372426986694]","[0.3684554398059845, 0.10827875882387161, 0.8250159621238708]","[11.942320823669434, 8.681181907653809, 15.954391479492188]","[2.339564085006714, 1.0816789865493774, 3.497330904006958]","[4.661929607391357, 2.4469590187072754, 8.609641075134277]","[3.0254666805267334, 1.0945991277694702, 5.7457098960876465]","[4.1479058265686035, 0.3573230803012848, 16.761545181274414]","[1.692720890045166, 0.6358728408813477, 5.097595691680908]","[1.5969094038009644, 0.7816551327705383, 2.45577073097229]","[1.9008393287658691, 0.3088913559913635, 3.9410083293914795]","[1.1104693412780762, 0.1325577050447464, 4.213073253631592]","[2.618682861328125, 0.1251763552427292, 7.719837188720703]","[1.57265043258667, 0.6764127016067505, 4.1670145988464355]","[1.0943434238433838, 0.4457704424858093, 2.105224370956421]","[4.097247123718262, 0.47278422117233276, 10.174688339233398]","[3.2462151050567627, 0.08470718562602997, 10.453238487243652]","[0.41773995757102966, 0.029170740395784378, 1.4659745693206787]","[1.8891175985336304, 0.9163232445716858, 3.4360978603363037]"
"[2.801556348800659, 0.19179247319698334, 5.535191535949707]","[1.2543964385986328, 0.6051462292671204, 2.6455554962158203]","[3.89985728263855, 2.6946582794189453, 5.705197811126709]","[2.501713752746582, 0.7235856056213379, 6.063790321350098]","[8.838150024414062, 7.838131427764893, 9.354695320129395]","[7.188979148864746, 5.118990421295166, 9.823197364807129]","[11.178948402404785, 7.641933441162109, 13.433018684387207]","[2.4538638591766357, 0.7342426180839539, 5.9903106689453125]","[3.2185678482055664, 2.307124376296997, 5.054920196533203]","[7.337426662445068, 4.653711795806885, 10.111247062683105]","[5.047152042388916, 2.969837188720703, 9.929258346557617]","[9.792882919311523, 6.694509029388428, 13.149521827697754]","[3.3141520023345947, 2.347195863723755, 4.5679612159729]","[4.636411190032959, 0.9759564995765686, 10.982468605041504]","[4.447908401489258, 1.6352461576461792, 9.073769569396973]","[2.767124652862549, 0.7442497611045837, 5.7125654220581055]","[6.540534973144531, 2.6706156730651855, 11.840246200561523]","[3.6852734088897705, 1.1272910833358765, 6.578047752380371]","[3.3497722148895264, 1.5147470235824585, 8.507036209106445]","[5.7409515380859375, 2.433271884918213, 11.866193771362305]","[1.2940133810043335, 0.5044043660163879, 2.11576509475708]","[2.2130565643310547, 0.5040397047996521, 6.377236366271973]","[3.855771064758301, 1.4602231979370117, 8.024918556213379]","[2.8187661170959473, 1.5713683366775513, 4.861886024475098]","[2.8854126930236816, 1.3416693210601807, 5.98336124420166]"
"[0.019296761602163315, 0.0, 0.07774267345666885]","[0.09250611811876297, 0.01910647563636303, 0.32208484411239624]","[0.5623012781143188, 0.0, 2.7010295391082764]","[0.07681997120380402, 0.0076976316049695015, 0.29914590716362]","[3.1649298667907715, 2.594506025314331, 3.706298351287842]","[2.7033941745758057, 1.3654762506484985, 3.985609769821167]","[3.2682485580444336, 2.5900344848632812, 4.7637176513671875]","[0.17100593447685242, 0.0034988797269761562, 1.4167559146881104]","[6.004804611206055, 2.6348941326141357, 9.042078018188477]","[3.037609577178955, 2.2744007110595703, 4.972412109375]","[0.8618294596672058, 0.18322625756263733, 2.349313735961914]","[3.891359806060791, 2.68680739402771, 5.88277530670166]","[1.3842145204544067, 0.7527852654457092, 4.2795281410217285]","[0.792770504951477, 0.08792444318532944, 4.052842617034912]","[0.55170738697052, 0.2026354968547821, 1.2869617938995361]","[0.4676400125026703, 0.022736655548214912, 1.1370044946670532]","[1.3207755088806152, 0.10170940309762955, 3.814180850982666]","[0.18762482702732086, 0.0, 1.2821788787841797]","[1.166015386581421, 0.8013218641281128, 1.675417184829712]","[1.2869054079055786, 0.211569681763649, 4.657057285308838]","[0.21857956051826477, 0.027093777433037758, 0.4755702018737793]","[0.5064758658409119, 0.09581934660673141, 2.439617872238159]","[2.1922855377197266, 0.47873514890670776, 5.238946437835693]","[0.10457853972911835, 0.04131698980927467, 0.40649181604385376]","[0.3843080401420593, 0.11803995072841644, 1.0066053867340088]"
"[1.077639102935791, 0.016187826171517372, 3.2998008728027344]","[0.294093519449234, 0.0088508827611804, 0.715308666229248]","[0.48879748582839966, 0.19559741020202637, 0.9633832573890686]","[1.1776803731918335, 0.09983869642019272, 2.815976619720459]","[1.00118088722229, 0.6112173795700073, 1.3244335651397705]","[1.567242980003357, 0.9619048237800598, 2.4773807525634766]","[1.5962138175964355, 0.507756233215332, 5.024269104003906]","[0.1659119427204132, 0.01693538948893547, 0.5703369379043579]","[0.3438132405281067, 0.2401317059993744, 0.41909676790237427]","[1.2114888429641724, 0.6704145073890686, 2.606104612350464]","[0.8020920157432556, 0.3713189661502838, 1.6505863666534424]","[0.9201405644416809, 0.5349975824356079, 1.4127777814865112]","[0.15735378861427307, 0.06994213908910751, 0.2615950405597687]","[0.5033532381057739, 0.004761066287755966, 2.1698241233825684]","[0.7170180082321167, 0.31809765100479126, 1.300018072128296]","[0.36977046728134155, 0.04870617389678955, 0.8497692346572876]","[1.1406277418136597, 0.16580314934253693, 3.199012517929077]","[0.5600152015686035, 0.020927924662828445, 3.477407693862915]","[0.4601339101791382, 0.10991727560758591, 1.0568270683288574]","[0.6968565583229065, 0.41462379693984985, 1.1603697538375854]","[0.17500875890254974, 0.030671965330839157, 0.567435085773468]","[0.3915037512779236, 0.008232778869569302, 2.996016025543213]","[0.5054227709770203, 0.0066226087510585785, 2.063804864883423]","[0.4748642146587372, 0.07652747631072998, 1.5004816055297852]","[0.5495676398277283, 0.16920946538448334, 1.3952159881591797]"
"[0.9382055401802063, 0.15678565204143524, 3.261664867401123]","[0.5887988805770874, 0.05573594942688942, 1.8946714401245117]","[0.9183465838432312, 0.30874988436698914, 2.064788818359375]","[1.6139166355133057, 0.492770254611969, 3.58667254447937]","[3.20835542678833, 2.219355344772339, 3.906250476837158]","[6.922189235687256, 3.1083786487579346, 9.2908353805542]","[1.8529987335205078, 1.142806053161621, 3.145718812942505]","[2.335813522338867, 0.0992143377661705, 7.7155938148498535]","[2.166466474533081, 1.7980268001556396, 2.714320421218872]","[5.627399921417236, 3.5563721656799316, 9.536406517028809]","[0.9526340961456299, 0.5987261533737183, 1.5205440521240234]","[1.1476895809173584, 0.6575475335121155, 1.8332712650299072]","[0.5068901181221008, 0.2195012867450714, 1.5759484767913818]","[0.7306600213050842, 0.2638580799102783, 1.2296360731124878]","[0.5441440939903259, 0.1778087466955185, 0.9869898557662964]","[0.8287279009819031, 0.48350340127944946, 1.5529485940933228]","[5.046740531921387, 2.8827011585235596, 7.46999979019165]","[0.6053116321563721, 0.06893031299114227, 1.4218586683273315]","[0.5022902488708496, 0.310221403837204, 1.0777555704116821]","[0.848840057849884, 0.4941253066062927, 1.1817378997802734]","[1.6899946928024292, 0.7126990556716919, 3.574568510055542]","[0.4309135377407074, 0.11661909520626068, 1.2375409603118896]","[1.5456851720809937, 0.25163254141807556, 8.200591087341309]","[1.2517729997634888, 0.6942216753959656, 1.7222329378128052]","[0.8649829030036926, 0.19937586784362793, 1.2619181871414185]"
"[3.4886608123779297, 0.3383270800113678, 8.17440128326416]","[4.442750930786133, 0.9622407555580139, 15.746231079101562]","[5.955386638641357, 3.088026285171509, 10.5907564163208]","[2.2689337730407715, 0.5428757667541504, 4.824120998382568]","[10.786702156066895, 8.418251991271973, 13.013236045837402]","[6.250491619110107, 3.810361862182617, 10.15251636505127]","[6.639096736907959, 4.5869598388671875, 10.965788841247559]","[1.2239656448364258, 0.7749558687210083, 2.112712860107422]","[5.510653972625732, 0.41851165890693665, 12.03608226776123]","[7.989078521728516, 5.221970558166504, 10.692054748535156]","[6.904524803161621, 4.262324333190918, 11.70844841003418]","[8.478158950805664, 5.158398628234863, 14.132003784179688]","[5.814579486846924, 1.4094692468643188, 11.846654891967773]","[4.136172771453857, 2.149508237838745, 8.919285774230957]","[5.968050956726074, 0.49353691935539246, 14.15730094909668]","[5.438302516937256, 3.2577741146087646, 8.063310623168945]","[3.0035834312438965, 1.8608766794204712, 4.717093467712402]","[3.6845076084136963, 1.1479955911636353, 13.841028213500977]","[4.332428932189941, 1.1996382474899292, 11.259440422058105]","[7.966669082641602, 5.300547122955322, 13.169577598571777]","[3.5092878341674805, 1.4165207147598267, 9.231794357299805]","[3.4087085723876953, 1.5994676351547241, 7.783633232116699]","[5.54576301574707, 1.5807429552078247, 13.122363090515137]","[2.9377968311309814, 1.080077886581421, 6.490128517150879]","[5.558088779449463, 1.4142568111419678, 15.835958480834961]"
"[4.082253932952881, 2.3092710971832275, 6.003267765045166]","[1.879948377609253, 0.8052365183830261, 5.867755889892578]","[7.3687896728515625, 5.1671671867370605, 10.078760147094727]","[4.209704875946045, 2.6692774295806885, 6.735930442810059]","[6.336393356323242, 5.9615373611450195, 6.711028099060059]","[11.893221855163574, 10.647214889526367, 14.110536575317383]","[4.124314785003662, 2.724684953689575, 6.188230037689209]","[8.799114227294922, 4.709572792053223, 12.946673393249512]","[5.939402103424072, 2.956939697265625, 11.328356742858887]","[8.561094284057617, 7.107581615447998, 11.486173629760742]","[6.849714756011963, 3.278630495071411, 10.161172866821289]","[6.139227867126465, 3.995620012283325, 11.264274597167969]","[2.2841522693634033, 1.3084932565689087, 3.2944278717041016]","[2.2858927249908447, 0.8437504172325134, 5.8675031661987305]","[1.7001657485961914, 0.7809028029441833, 3.1577916145324707]","[3.2037508487701416, 2.2331278324127197, 5.930510520935059]","[11.284915924072266, 9.166730880737305, 13.59179401397705]","[6.084963321685791, 3.5740292072296143, 9.894543647766113]","[2.4093403816223145, 1.4475343227386475, 7.37053918838501]","[9.107816696166992, 6.98384952545166, 10.588601112365723]","[2.827277660369873, 2.124356269836426, 4.275537967681885]","[1.901336669921875, 0.9167487025260925, 3.7757461071014404]","[11.08239459991455, 7.523715496063232, 14.484909057617188]","[3.4532554149627686, 1.8205972909927368, 4.720139980316162]","[3.4086625576019287, 1.0362151861190796, 6.473589897155762]"
"[4.269224166870117, 0.4044780135154724, 13.891230583190918]","[1.9476560354232788, 1.1020561456680298, 6.746363639831543]","[7.920614242553711, 3.4607627391815186, 12.207621574401855]","[3.5434322357177734, 1.45829176902771, 7.5027971267700195]","[2.825026035308838, 2.399399995803833, 3.3618178367614746]","[2.4195926189422607, 1.5645942687988281, 3.5760529041290283]","[2.1297361850738525, 1.4554022550582886, 3.488518238067627]","[2.115522861480713, 0.3716038167476654, 5.153871059417725]","[3.564711570739746, 0.7905369400978088, 8.913424491882324]","[2.3511195182800293, 1.4663971662521362, 3.252619981765747]","[4.687634468078613, 2.146131992340088, 9.355352401733398]","[3.3136017322540283, 1.5209314823150635, 5.341717720031738]","[2.207578659057617, 0.9997357130050659, 3.4470536708831787]","[1.3223284482955933, 0.2644088864326477, 6.009369850158691]","[1.267682671546936, 0.6468534469604492, 1.9623204469680786]","[2.4329590797424316, 0.6741530299186707, 8.27409839630127]","[1.762224555015564, 0.8458499312400818, 3.278008222579956]","[5.899991989135742, 0.569132924079895, 14.826817512512207]","[4.131778717041016, 0.9920367002487183, 12.402913093566895]","[5.381993770599365, 3.4256861209869385, 6.6318745613098145]","[2.6393399238586426, 0.7638479471206665, 7.526337623596191]","[1.2366987466812134, 0.4432504177093506, 2.0013465881347656]","[3.2968740463256836, 2.2376656532287598, 4.392289161682129]","[3.754608392715454, 1.5295379161834717, 7.163590431213379]","[2.201145648956299, 1.2282640933990479, 8.009221076965332]"
